text,likes,published_at,clean_text
"2:05 Diem², timbangannya seharga Samsung A55 😅",0,2026-04-09T12:00:40Z,205 diem timbangannya seharga samsung a55
Review Samsung a37 bang,1,2026-04-09T12:00:06Z,review samsung a37 bang
"kalo selisih setahun emang ga terlalu berasa upgradenya, kalo dari a54 atau a55, beli a57 nah itu berasa bedanya, 😀",0,2026-04-09T11:59:19Z,kalo selisih setahun emang ga terlalu berasa upgradenya kalo a54 a55 beli a57 nah berasa bedanya
A37 nanti ya bang,0,2026-04-09T11:59:08Z,a37 bang
"setiap bang david bahas samsung selalu ketawa kalo ngomongin ""bezelnya"" 🤣",0,2026-04-09T11:58:40Z,bang david bahas samsung selalu ketawa kalo ngomongin bezelnya
bang rekomendasi iphone bang dari harga 5-15 juta bang,0,2026-04-09T11:58:20Z,bang rekomendasi iphone bang harga 515 juta bang
Mahal bangett 😢,0,2026-04-09T11:57:37Z,mahal bangett
"Nonton nya masih pakai samsung A50😂😂
2019",0,2026-04-09T11:57:29Z,nonton nya pakai samsung a50 2019
Nonton pake samsung A11 3/32 beli tahun 2020 klo panas udah ngehang,0,2026-04-09T11:56:59Z,nonton pake samsung a11 332 beli tahun 2020 klo panas udah ngehang
"Sudah ku duga bang davit bilang gini mending sekalian S25fe, kalo harga sudah tidak wajar akhirnya tembus 😂",0,2026-04-09T11:56:13Z,ku duga bang davit bilang gini mending sekalian s25fe kalo harga wajar akhirnya tembus
"Samsung A36 istri sy aja bgs hbs ftony, tpi sy ttp mnggnakan brand X krna ada Remote ny 😂",0,2026-04-09T11:56:10Z,samsung a36 istri sy aja bgs hbs ftony tpi sy ttp mnggnakan brand x krna remote ny
Genshin doang berasa jadi strika 😂,0,2026-04-09T11:55:44Z,genshin doang berasa jadi strika
Terlalu overprice,0,2026-04-09T11:55:06Z,terlalu overprice
gua tetap realme c71 bg 🤣,0,2026-04-09T11:55:01Z,gua tetap realme c71 bg
Nothing phone 4 dong review?,0,2026-04-09T11:54:01Z,nothing phone 4 dong review
Gue kecewa sama samsung walaupun gue ud bawa s series tpi kenapa hp selain itu dagu nya tebel,0,2026-04-09T11:53:58Z,gue kecewa sama samsung walaupun gue ud bawa s series tpi hp dagu nya tebel
Samsung ngk keren dari segi nama. Kayak HP 1 jutawan seru a,0,2026-04-09T11:53:54Z,samsung ngk keren segi nama kayak hp 1 jutawan seru a
2:29 ip 57 wkwkwkwkwkwkw,0,2026-04-09T11:53:31Z,229 ip 57 wkwkwkwkwkwkw
Dengan kesadaran penuh gue ambil seri S25 fe,0,2026-04-09T11:52:14Z,kesadaran penuh gue ambil seri s25 fe
bikin samsung a37 vs a36 bang,1,2026-04-09T11:51:32Z,bikin samsung a37 vs a36 bang
"Ini lebih cocok dikasih nama a56s
Krn lebih ke penyempurnaan seri sebelumnya y",0,2026-04-09T11:50:31Z,lebih cocok dikasih nama a56s krn lebih penyempurnaan seri sebelumnya y
"Maaf dari zaman I-Phone 4 🤔
Sebelum nya aku beli samsung, eehh dpt replika. Alhasil sampe sekarang trauma 😂. 

Bayangin, tahun segitu 🤔 samsung udah di palsukan 😢",1,2026-04-09T11:50:21Z,maaf zaman iphone 4 nya aku beli samsung eehh dpt replika alhasil sampe sekarang trauma bayangin tahun segitu samsung udah palsukan
Series samsung A yg worth it  cuma A52s dan A54,0,2026-04-09T11:49:30Z,series samsung a yg worth it cuma a52s a54
Pake A55 masih mantep sampe sekarang🔥,0,2026-04-09T11:48:56Z,pake a55 mantep sampe sekarang
"Haha, udah jauh ya sampai A57. Saya pakai A50s dan baru ke beli seken 2023 kemarin. Telat banget ya wkwk",0,2026-04-09T11:48:55Z,haha udah jauh a57 pakai a50s baru beli seken 2023 kemarin telat banget wkwk
keknya bulan depan lu baru bahas camon 50 bang,0,2026-04-09T11:47:15Z,keknya bulan depan lu baru bahas camon 50 bang
Bang review Tecno Camon 50 bang 🙏🙏,0,2026-04-09T11:47:04Z,bang review tecno camon 50 bang
"Upgrade nya Samsung cuma tobat dari model sebelum nya yg kaya batako tebel nya 😂😂😂
Spek & kamera nya tetap sampah dibanding lawan seharga nya 😢",0,2026-04-09T11:45:48Z,upgrade nya samsung cuma tobat model nya yg kaya batako tebel nya spek kamera nya tetap sampah dibanding lawan seharga nya
"Pake samsung dari jaman s6 edge, entah kenapa betah aja mau pindah bran lain susah, tp sy suka gadget yg akhirnya nyoba² hp laen cmn jadi hp ke 2 pake brp bulan jual lagi 😅 blm nemu yg bs gantiin samsung jadi hp utama sy",0,2026-04-09T11:45:35Z,pake samsung jaman s6 edge entah betah aja mau pindah bran susah tp sy suka gadget yg akhirnya nyoba hp laen cmn jadi hp 2 pake brp bulan jual blm nemu yg bs gantiin samsung jadi hp utama sy
7:21 mohon info link wallpaper nya,0,2026-04-09T11:44:57Z,721 mohon info link wallpaper nya
"baru pakek A56, abis pakai a52 selama 4 taun😊",0,2026-04-09T11:42:43Z,baru pakek a56 abis pakai a52 selama 4 taun
Bang David review tecno camon 50 pro 5g kapan bang,0,2026-04-09T11:42:10Z,bang david review tecno camon 50 pro 5g kapan bang
Bagus ini HP. Soal beli atau tidak.. itu urusan pribadi masing2 jangan nge-judge yg mau beli atau yg ngga mau beli. Beli juga pakai duid masing2,0,2026-04-09T11:41:36Z,bagus hp soal beli urusan pribadi masing2 jangan ngejudge yg mau beli yg ngga mau beli beli pakai duid masing2
Setelah nonton ini gw bersyukur ngangkut 15t 12/512gb tahun kemarin di harga 6.1 free xiaomi band 10 lagi yg harganya 600k,1,2026-04-09T11:41:28Z,nonton gw bersyukur ngangkut 15t 12512gb tahun kemarin harga 61 free xiaomi band 10 yg harganya 600k
nonton pake A52 hadir ☝️,0,2026-04-09T11:41:13Z,nonton pake a52 hadir
Harusnya namanya A56S kali ya 😂,0,2026-04-09T11:40:43Z,harusnya namanya a56s kali
Nonton pake galaxy A07 8/256,0,2026-04-09T11:39:40Z,nonton pake galaxy a07 8256
"Brand kalo udah besar ya gituuu…
Jadi ingat nokia dan blackberry",0,2026-04-09T11:39:15Z,brand kalo udah besar gituuu jadi ingat nokia blackberry
Kesimpulan : Jangan Beli,0,2026-04-09T11:39:12Z,kesimpulan jangan beli
"Tetap aja kata bocil Sumsang: ""Gak bahas iklannya?"" ""Gak bahas UInya,?"" Makin dikit yak yg diunggulkan 😂😂😂",0,2026-04-09T11:38:44Z,tetap aja kata bocil sumsang gak bahas iklannya gak bahas uinya makin dikit yak yg diunggulkan
bangg coba review honor win pliss😭,0,2026-04-09T11:38:22Z,bangg coba review honor win pliss
"poco x8 pro worth it gasii, bingung banget mau ngambil poco apa samsung a56",0,2026-04-09T11:37:54Z,poco x8 pro worth it gasii bingung banget mau ngambil poco apa samsung a56
Males bgt denger nya ga bisa suport micro SD,0,2026-04-09T11:37:53Z,males bgt denger nya ga suport micro sd
"abang-abang ijin bertanya, hp saya sekitar 4 bulan yang lalu ganti kabel charger, sebulan pertama itu normal-normal aja gaada kendala apapun, lewat dari itu hp saya gampang panas, ditinggal tidur, gaada latar belakang aktif, data off, dan memang sebelum ganti charger tuh sambil muter spotify ditinggal tidur paling ngurangnya 10% (ga panas sama sekali) lah sekarang dari 100% hp didiemin doang panasnya minta ampun.
mohon pencerahannya buat abang-abang yang lebih faham..hp saya (itel rs4)",0,2026-04-09T11:35:57Z,abangabang ijin bertanya hp 4 bulan lalu ganti kabel charger sebulan pertama normalnormal aja gaada kendala apapun lewat hp gampang panas ditinggal tidur gaada latar belakang aktif data off memang ganti charger tuh muter spotify ditinggal tidur paling ngurangnya 10 ga panas sama sekali lah sekarang 100 hp didiemin doang panasnya minta ampun mohon pencerahannya buat abangabang lebih fahamhp itel rs4
aku masih pake hp purba ip 13😂,0,2026-04-09T11:35:27Z,aku pake hp purba ip 13
Mengding seri FE tahun lalu,0,2026-04-09T11:34:38Z,mengding seri fe tahun lalu
"Seri A 5 yg paling keren menurut sya A54, kecil dan kompak. Enak klo di pegang.",0,2026-04-09T11:34:08Z,seri a 5 yg paling keren sya a54 kecil kompak enak klo pegang
"masih pakai A55 dari tahun 2024 masih nyaman.
bukan gamer berat 😂",0,2026-04-09T11:34:05Z,pakai a55 tahun 2024 nyaman bukan gamer berat
HP bagus. Affordable,0,2026-04-09T11:33:48Z,hp bagus affordable
"Ada yang nyadar gak, tecno camon 5 pro 5g kagak di riview 😂",0,2026-04-09T11:33:46Z,nyadar gak tecno camon 5 pro 5g kagak riview
Kebanyakan yg beli HP ini gak tau perkembangan teknologi. 😂😂,0,2026-04-09T11:32:42Z,kebanyakan yg beli hp gak tau perkembangan teknologi
Masih nunggu camon 50 bng😊,0,2026-04-09T11:31:45Z,nunggu camon 50 bng
Nonton pakai A11 udah pernah nyempung rawa tapi belum pernah service / ganti batrai 😅..,0,2026-04-09T11:31:35Z,nonton pakai a11 udah pernah nyempung rawa pernah service ganti batrai
masih a32 4g we😅,0,2026-04-09T11:30:48Z,a32 4g we
"Gua baru beli a56. Lusanya muncul a57,hadehhh wkwkwk",0,2026-04-09T11:29:54Z,gua baru beli a56 lusanya muncul a57hadehhh wkwkwk
Redmi 14 c  User  nyimak  wkwk,1,2026-04-09T11:29:31Z,redmi 14 c user nyimak wkwk
"Kalau Pintar, mending beli Samsung S24 basic, jauh speknya tp harganya rapet sama A57, cek cek aja di Online shop msh ada yg jual 😁",0,2026-04-09T11:29:05Z,kalau pintar mending beli samsung s24 basic jauh speknya tp harganya rapet sama a57 cek cek aja online shop msh yg jual
Nonton dengan Samsung A54😂 next klau ganti hp mungkin mau coba POCO soalnya seri A yg gw ikutin dri dulu dah kurang worth it,0,2026-04-09T11:28:58Z,nonton samsung a54 next klau ganti hp mungkin mau coba poco soalnya seri a yg gw ikutin dri dulu dah kurang worth it
Harganya lawakk 😂,0,2026-04-09T11:28:47Z,harganya lawakk
"Menurut gue satu satunya nilai jual HP samsung selain flagship itu ya keawetan HPnya. Gue pake A50s dari akhir 2019, ga pernah ada kendala serius sama sekali. Batre gak bocor, gak menggembung juga. Satu satunya yang rusak dari HP ini tuh fitur vibratenya, gara gara jatoh itu juga wkwk.",0,2026-04-09T11:28:13Z,gue satu satunya nilai jual hp samsung flagship keawetan hpnya gue pake a50s akhir 2019 ga pernah kendala serius sama sekali batre gak bocor gak menggembung satu satunya rusak hp tuh fitur vibratenya gara gara jatoh wkwk
bandingin sama yang sekelasnya bang,0,2026-04-09T11:26:40Z,bandingin sama sekelasnya bang
gaslah tinggalkan dulu ip 13,0,2026-04-09T11:26:10Z,gaslah tinggalkan dulu ip 13
Apa cuma saya yang ngerasain susahnya Indisplay fingerprint Samsung Galaxy A series?,0,2026-04-09T11:25:36Z,apa cuma ngerasain susahnya indisplay fingerprint samsung galaxy a series
"Bang request dong, bandingin kamera samsung seri A5 dari A50 sampe A57. Soalnya gue pake A50s kok kayak ga beda jauh sama A56 A57 😅",0,2026-04-09T11:24:55Z,bang request dong bandingin kamera samsung seri a5 a50 sampe a57 soalnya gue pake a50s kok kayak ga beda jauh sama a56 a57
Nokia nyimak,0,2026-04-09T11:24:32Z,nokia nyimak
inimah tdk worth it😂😂,0,2026-04-09T11:23:46Z,inimah tdk worth it
Nonton pakai a54 hehe,1,2026-04-09T11:23:45Z,nonton pakai a54 hehe
Masih nyaman pakai Samsung A52s,0,2026-04-09T11:23:33Z,nyaman pakai samsung a52s
Masih stay di samsung a52s,0,2026-04-09T11:23:24Z,stay samsung a52s
A57 harga ?,0,2026-04-09T11:23:16Z,a57 harga
Harga bajingan kualitas bujangan,0,2026-04-09T11:22:06Z,harga bajingan kualitas bujangan
Setuju 😊,0,2026-04-09T11:21:59Z,setuju
Mantappp,0,2026-04-09T11:20:50Z,mantappp
Tinggal a37 nya,0,2026-04-09T11:20:36Z,tinggal a37 nya
"Saya user samsung yg seri A terendah aja suka pakai samsung,,",0,2026-04-09T11:20:08Z,user samsung yg seri a terendah aja suka pakai samsung
Nonton pakai SamsulA73 pembuatan 2022 aman 😊,0,2026-04-09T11:19:31Z,nonton pakai samsula73 pembuatan 2022 aman
Nunggu moto 70 pro dah,0,2026-04-09T11:19:27Z,nunggu moto 70 pro dah
Absen yg masih pke samsung A51,0,2026-04-09T11:18:20Z,absen yg pke samsung a51
Akhirnya direview juga sama Gadgetin,0,2026-04-09T11:17:57Z,akhirnya direview sama gadgetin
"pake A54 udah 3 tahun, tergiur bnget pngen ganti iq15r tpi sayang duitnya",0,2026-04-09T11:17:42Z,pake a54 udah 3 tahun tergiur bnget pngen ganti iq15r tpi sayang duitnya
"Makin overprice, skip dulu. Samsung makin kesini cuma ngandalin OS nya aja dpt update 5 tahun kedepan",0,2026-04-09T11:16:35Z,makin overprice skip dulu samsung makin kesini cuma ngandalin os nya aja dpt update 5 tahun kedepan
Nonton pake samsung A35 alhamdulillah produktif dipake ngonten😅,0,2026-04-09T11:15:38Z,nonton pake samsung a35 alhamdulillah produktif dipake ngonten
Kapan Infinix smart 20 bgggg❤❤❤❤,0,2026-04-09T11:15:25Z,kapan infinix smart 20 bgggg
"Aku beli a56 8/256 di akhir tahun dapet 5,1 juta.",0,2026-04-09T11:14:53Z,aku beli a56 8256 akhir tahun dapet 51 juta
"A56 klo turun di 4.5 juta,pasti laris manis buat jegal brand china",0,2026-04-09T11:14:51Z,a56 klo turun 45 jutapasti laris manis buat jegal brand china
"Keknya bakal jadi type hp gagal jual di pasaran,😂 pake A56 keknya gak salah beli😂",0,2026-04-09T11:14:44Z,keknya bakal jadi type hp gagal jual pasaran pake a56 keknya gak salah beli
nanti kalo udah abis di a59 trus gnti ke a60 pasti gong bgt sih,0,2026-04-09T11:14:42Z,kalo udah abis a59 trus gnti a60 gong bgt sih
sip,0,2026-04-09T11:13:51Z,sip
wkwkwk harganya bikin ga semangat😂,0,2026-04-09T11:12:22Z,wkwkwk harganya bikin ga semangat
"Samsung ttp gtu""aja, tpi samsung tu ttp stabil walaupun dipakai bertahun tahun, ketimbanv andro brand lain, mnrtku ya",0,2026-04-09T11:12:14Z,samsung ttp gtuaja tpi samsung tu ttp stabil walaupun dipakai bertahun tahun ketimbanv andro brand mnrtku
Next A37 5g kak,0,2026-04-09T11:11:44Z,next a37 5g kak
Aku mah msh setia pakai A73😅 syg kalau mau dijual... belinya mahal... toh hpnya masih ok kok,0,2026-04-09T11:11:28Z,aku mah msh setia pakai a73 syg kalau mau dijual belinya mahal hpnya kok
Hp panas mahal😢😢😢,0,2026-04-09T11:11:07Z,hp panas mahal
mending beli poco F8,0,2026-04-09T11:11:02Z,mending beli poco f8
❤‍🔥❤‍🔥,0,2026-04-09T11:10:58Z,
Parah kalo masi laris wkwk,0,2026-04-09T11:10:35Z,parah kalo masi laris wkwk
Seri A bezelnya 😂,0,2026-04-09T11:10:31Z,seri a bezelnya
"Soc buatan samsung ga cocok gaming, literly pabrikannya sendiri
Beda ama tsmc, mau gimana lagi mesin bikinya beda kali",0,2026-04-09T11:10:25Z,soc buatan samsung ga cocok gaming literly pabrikannya sendiri beda ama tsmc mau gimana mesin bikinya beda kali
Apakah ini termasuk overprice 🤔,0,2026-04-09T11:09:58Z,termasuk overprice
"Benar sekali bung, Upgradenya samsung ini, bikin malas, bosan dan tidak menggairahkan.... saya penggemar berat samsung, sampai komen ini saya ketik, saya masih menggunakan hp Samsung A51, krn MENUNGGU hp midrange samsung yang upgradenya lebih bagus dan lebih kreen.. ternyata... upradenya hanya gitu gitu saja, terutama dalam hal desain body nya... hal ini, membuat saya mulai berpikir dan melirik merek lainnya... Samsung juga ini berasa di atas terus, makanya gak mau upgrade hp dengan serius, tapi nanti jangan kaget, kalau tiba2 konsumennya pada lari semua, takutnya samsung akan jatuh seperti nokia.",0,2026-04-09T11:09:45Z,benar sekali bung upgradenya samsung bikin malas bosan menggairahkan penggemar berat samsung komen ketik menggunakan hp samsung a51 krn menunggu hp midrange samsung upgradenya lebih bagus lebih kreen ternyata upradenya gitu gitu terutama desain body nya membuat mulai berpikir melirik merek lainnya samsung berasa atas terus makanya gak mau upgrade hp serius jangan kaget kalau tiba2 konsumennya lari semua takutnya samsung jatuh nokia
"BRAND yang merasa diatas angin terus, baru beli seri S baru setahun dan gaada penggunaan berlebihan sesuai dengan komentar di forum kalo terlalu panas bakal bikin umur layar cepat greenline. tapi dengan penggunaan saya yang santai gapernah sampe panas, bahkan setiap ada update selalu memastikan dalam kondisi yang adem. komplain lah ke ceo samsung, malah disalahin penyebab kerusakan oleh pengguna padahal di bazel"" masih ada plastik dari barunya dan mereka gamau terima komplain itu. emang patut di jatohin sih ni brand biar mikir ke depannya",0,2026-04-09T11:09:10Z,brand merasa diatas angin terus baru beli seri s baru setahun gaada penggunaan berlebihan sesuai komentar forum kalo terlalu panas bakal bikin umur layar cepat greenline penggunaan santai gapernah sampe panas bahkan update selalu memastikan kondisi adem komplain lah ceo samsung malah disalahin penyebab kerusakan pengguna padahal bazel plastik barunya gamau terima komplain emang patut jatohin sih ni brand biar mikir depannya
Iqoo 15R gak sih kalau harga segitu😅😅,0,2026-04-09T11:09:03Z,iqoo 15r gak sih kalau harga segitu
"Bosen modelnya gitu,, aja males lihatnya",0,2026-04-09T11:09:00Z,bosen modelnya gitu aja males lihatnya
Infinix GT 50 Pro kapan bang?,0,2026-04-09T11:08:43Z,infinix gt 50 pro kapan bang
12:49 akhir tahun kemarin beli A56 8/256 dapet 5 juta pas di online 😋,1,2026-04-09T11:08:18Z,1249 akhir tahun kemarin beli a56 8256 dapet 5 juta pas online
terlalu nyaman jadinya gak inovasi,0,2026-04-09T11:08:02Z,terlalu nyaman jadinya gak inovasi
coba A37 bangg,0,2026-04-09T11:07:52Z,coba a37 bangg
"Parah bang david, mntang2 upgrade nya secuil buku catatan upgrade nya pun juga secuil😂",0,2026-04-09T11:07:09Z,parah bang david mntang2 upgrade nya secuil buku catatan upgrade nya secuil
respon gw: overprice malezz deh,0,2026-04-09T11:07:07Z,respon gw overprice malezz deh
Samsung hemat banget baterai nya beda sama redmi note 14 pro ku 1jam YouTube wifi indor 10-12%,0,2026-04-09T11:06:55Z,samsung hemat banget baterai nya beda sama redmi note 14 pro ku 1jam youtube wifi indor 1012
Katanya ada varia 12/512 tapi sampai sekarang belum nemu olshop,0,2026-04-09T11:06:41Z,katanya varia 12512 sekarang nemu olshop
saya sih cuma nonton aja pake hp istri😊karna ga punya hp dn ga bisa beli juga😅,0,2026-04-09T11:06:15Z,sih cuma nonton aja pake hp istrikarna ga punya hp dn ga beli
"Kyk A53 dulu ya bang updatenya 😂
Mending rekomen HP tahun kmrn",0,2026-04-09T11:06:06Z,kyk a53 dulu bang updatenya mending rekomen hp tahun kmrn
Ahh Skipp dahh😅,0,2026-04-09T11:05:23Z,ahh skipp dahh
"Kalo menurutku sih mengecewakan bg.. gak ada gebrakan dari samsul... andaikan 1x geeebrakan dengan memori 512gb buat 2026 keatas wah.. langsung GGWP tuh.. wkkwkwk
Masih kalah sama Honor 400 5G, andaikan Honor 400 5G dapet OS update 4 tahun keatas dan Security 4 tahun keatas, samsul kalah telak tuh 🤣🤣🤣🤣",1,2026-04-09T11:04:54Z,kalo menurutku sih mengecewakan bg gak gebrakan samsul andaikan 1x geeebrakan memori 512gb buat 2026 keatas wah langsung ggwp tuh wkkwkwk kalah sama honor 400 5g andaikan honor 400 5g dapet os update 4 tahun keatas security 4 tahun keatas samsul kalah telak tuh
"Samsung gapernh niat bikin hp mid range, tapi harga ga mid range",0,2026-04-09T11:03:50Z,samsung gapernh niat bikin hp mid range harga ga mid range
Masih setia dgn a51😅😅,0,2026-04-09T11:03:38Z,setia dgn a51
Terima kasih gadgetin. Berkat anda akhirnya saya jadi beli samsung A55 dan banyak juga teman saya yg ngikutin pake samsung a55. Alhamdulillah udah 2 tahunan pake A55,0,2026-04-09T11:03:02Z,terima kasih gadgetin berkat akhirnya jadi beli samsung a55 banyak teman yg ngikutin pake samsung a55 alhamdulillah udah 2 tahunan pake a55
"Blum kebeli yg A56 udah kluar aja A57, udah gtu hrgnya buat lbih mnding S25FE aja 😅",0,2026-04-09T11:00:10Z,blum kebeli yg a56 udah kluar aja a57 udah gtu hrgnya buat lbih mnding s25fe aja
