author,text,likes,published_at
@AzizahTiktok-z8r6l,Samsung A77 bila keluar....punya q a72..,0,2026-04-09T08:24:04Z
@alitwahyuni911,Udah terlanjur beli 💔,0,2026-04-09T08:23:22Z
@MrRudi.P,"Bluetooth version 6.0, gak bakalan delay lagi tuh make headset wireless.",0,2026-04-09T08:22:43Z
@FastCast99,"A54,A55,A56,A57 itu menurut saya semua sama aja, cuma ganti skin,gegara produksinya kebanyakan🤣🤣",0,2026-04-09T08:21:51Z
@findputra,12:56 setuju koh david jujur bener milih itu aja sih di harga 8jtaan 👌🏻😉,1,2026-04-09T08:21:03Z
@riqzyourking3277,Geser2 wkwkwkwkw 😂😂😂😂,0,2026-04-09T08:20:45Z
@Alon510,Gila harga FE spek flagship selisih 500 an doank... 😄😄,0,2026-04-09T08:19:03Z
@NembangSenja,Ok Skip dulu. Masih setia di A54. Nunggu A59 kayaknya,0,2026-04-09T08:17:59Z
@nekochan1510-c3d,bang review infinix note 60 ultra,2,2026-04-09T08:17:42Z
@naonwae265,Namanya juga fensboy bang wkwkkwkw,0,2026-04-09T08:17:38Z
@garuda4576,Hanya bisa nonton video ini pakai samsung a51 😅,0,2026-04-09T08:17:22Z
@dittchannel479,"Samsung ini cuma menang di Nama,Software,sama updatenya aj yg lebih panjang dari brand lain...selebihnya kalah telak",0,2026-04-09T08:16:57Z
@reanjulian1867,Masih pake a52s,0,2026-04-09T08:16:39Z
@RXGMUSIC-ol8rm,Fitur samsung dex ada bang?,0,2026-04-09T08:16:36Z
@zerothree5791,"dari a56 atau a57 tetep terbaik A55 buat hp samsung value for money, kamera depan kebuka fhd 60fps, dan masih punya slot SD Card yang dibandingin ama a56 a57 samsung indonesia masih gamau masukin 12/512GB.",1,2026-04-09T08:14:53Z
@setyotiyan,Lensa makro harga 7jutaan😢,0,2026-04-09T08:13:50Z
@akbarhday,"Apa hp ngejar tipis, lama2 kaya selembar kertas ❤",0,2026-04-09T08:12:58Z
@zicoarmando3724,Bikin kompare bang sama Vivo v70,0,2026-04-09T08:12:47Z
@oreobakar,pemakaian Samsung A13 4G dari sep 2022 blm pernah rusak & service HADIRRR👀✊🏼,15,2026-04-09T08:12:32Z
@emakkibou,Nonton ini pake samsung A52s 😅,0,2026-04-09T08:12:30Z
@stbtipi,NonTELE iam pilih techno,0,2026-04-09T08:12:13Z
@Davendra_channel,"Bahas kamera s26. Oppo find x9, vivo x300. ,",0,2026-04-09T08:12:06Z
@JPselalu_HOKI777,"samsung ini kan brand kuat  kek iphone, maka nya pasti bakal yg nanyain HOKI777",215,2026-04-09T08:12:03Z
@Rzlmusic45,Salfok sama harga kartu pokemon 30jt hee 8:26,0,2026-04-09T08:12:00Z
@obelisk_16,"Hp gua ini udah waktunya ganti, lcd nya udh kena. Wajar sih 5thn digeber terussss. Boleh rekomendasi nya guys kl ganti hp apa dibudget 5-7 jt",0,2026-04-09T08:10:54Z
@gitogito8411,"Sebenarnya sih HP apa yang baik dan bagus untuk digunakan,",0,2026-04-09T08:10:39Z
@findputra,gara2 ai harga hp melonjak tinggi 😢,7,2026-04-09T08:09:28Z
@IwanHamsRide,Paling bagus utk samsung A Series itu adalah Samsung A80,0,2026-04-09T08:08:35Z
@kucing_yen,Bang review handphone infinix smart 20 plss aku nau beli tapi takut gak bagus plss😢,0,2026-04-09T08:06:29Z
@ibnuafan07,"Sy pake a54 masih oke2 aja. Emamg sekarang spek bukan jadi prioritas, tapi usable dan reliablity itu yg jadi value di galaxy A50's series",0,2026-04-09T08:06:04Z
@kafaa_1685,mending sa 24 FE juga bang kalau di harga segitu😅,0,2026-04-09T08:06:03Z
@iqbalmaulana6538,Berarti harga A57 sama kayak A52 5G jaman baru keluar di 7.2jtaan,0,2026-04-09T08:05:43Z
@clayknowledge,"A56 hp kentang, gk ada bedanya sama A55 . jauh penjualanya sama A55",0,2026-04-09T08:04:05Z
@yulialestari132,"Saya yg masih pake Samsung A51 nyimakkk, emang sebagus itu sih nyaman d pake foto masih jernih kecuali vidio sih ga tau knp mulai burem bari ganti batre aja taun kemarin 😅",0,2026-04-09T08:03:54Z
@latima-k6n,"ahh minggat, uda matirasa dengan samsung",0,2026-04-09T08:03:29Z
@naldyano,A57 hadir cuma buat formalitas tahunan 🤣,0,2026-04-09T08:03:14Z
@tubagus_huda1897,"Masih pegang A54, belum minat ganti",0,2026-04-09T08:02:34Z
@CandrawiSwordzx,Nubia neo 5 gt bg kapannnnnn,0,2026-04-09T08:01:14Z
@TuSer-c2t,"Sya Masih setia dg samsung jadull s20+, walopun mentok di androit 13😅",0,2026-04-09T08:00:51Z
@najmiesquarepants6189,apalah daya masih make A06,0,2026-04-09T08:00:24Z
@waffly911,"Apakah rekomendasi beli Samsung A57? 
Jawaban : tidak lebih baik lu ambil merek lain BBK, kalo peyepong Samsung bisa ambil S25 atau s26",0,2026-04-09T08:00:12Z
@kosanstory1176,Saat nya cari a55 ram 12 🔥,1,2026-04-09T07:59:41Z
@aguswirawan__,2:29 bukan ip 57 woii ngawur,2,2026-04-09T07:59:38Z
@ijanadiofficial5596,"Nonton pake A55 , tunggu kk nya yang lebih gong, aku rasa kayaknya A58 bakal gong sih 😅",0,2026-04-09T07:58:47Z
@enda.cintaa,9 tahun lamanya msh bertahan di Galaxy A5 2017 💙 buat daily,0,2026-04-09T07:58:29Z
@matiasyanutomo1070,Pengen ganti Samsung tapi masih was-was sama layar lightsaber nya,0,2026-04-09T07:57:12Z
@gamasastra27,3:30 ada yg tau wallpaper kaya gini biasanya dicari dimana??,11,2026-04-09T07:56:01Z
@hajimenagumo7240,kok rasanya kamera dari poco x8 pro ataupun x8 pro max masih lebih bagus ya dari pada A57 ? atau hannya perasaan ku aja yang salah,0,2026-04-09T07:54:39Z
@AlEjandro-ox2lf,jangan dibeli sampe naikin speknya,0,2026-04-09T07:54:24Z
@FahriVivo-x4x,Dan kingdom,0,2026-04-09T07:53:43Z
@JacobusMyname,"Nonton Pake A56 yang dibeli seharga 5,1jt di bulan desember 2025 😂🤣",0,2026-04-09T07:53:36Z
@refamz3232,Ga nyesel beli a56,0,2026-04-09T07:52:45Z
@anonymousaoem,review techno camon 40 pro 5g,1,2026-04-09T07:52:42Z
@diazwarkop1015,Lah saya ni nonton pake samsung a57 tiba-tiba direkomendasikan oleh youtube nonton ini,0,2026-04-09T07:52:08Z
@navigasi1,"Apa dia bilang ""Piro"" ? 11:59",0,2026-04-09T07:51:37Z
@lten1355,"Akhirnyaaaa, review yg ku tunggu",1,2026-04-09T07:50:54Z
@GusNanda-j7q,"Makin kesini makin ksana 2raksasa iPhone & Samsung, akan kalah sama hp cihna, harga murah kulitas bagus. Wkwkwkkwk iPhone (batre boros dan kapasitas batre kecil) dominan, Samsung ( selain flagshipnya udah gak da worthit banyak ngeluarin produk) dan 2 ini harganya gak ngotak. 😂",0,2026-04-09T07:50:33Z
@isnanmunandar3547,monoton yaa,0,2026-04-09T07:50:22Z
@MuhammadZakyFirmansyah-h3l,udah ada fitur Disable LightSaber / Green line belum ?,1,2026-04-09T07:50:07Z
@abdulrojak8304,"Mending beli Second Reno 15 atau 14 coy, 5 jt dah dapat 8/256 jos gandos",0,2026-04-09T07:49:35Z
@kyrezz,upgrade kmtl2an,0,2026-04-09T07:47:58Z
@masojolrizki,"4 handphone ku 3 nya samsung  a57 ,s26 ultra ,dan fold . Iphone 17 promax hanya pajangan aja",0,2026-04-09T07:47:57Z
@sumitroabadi5149,Maaf min gw ga makan merek😂,0,2026-04-09T07:46:54Z
@MantapBank,Lagi nunggu galaxy A69. 😂,0,2026-04-09T07:46:22Z
@ismatismail6085,Kenapa ya kamera samsung tuh kesan nya kusam,0,2026-04-09T07:45:51Z
@Thetruth23h,Desain kamera nya kurang suka😒,0,2026-04-09T07:45:38Z
@dwt7305,Kaum Awam bilang gitu2 aja..padahal Yg harus di pikirkan kedepannya...point pertama upgrade Androidnya,0,2026-04-09T07:45:01Z
@tjenderamata,Normalisasi pake hp itu ampe bener2 mati. Jgn gampang terpengaruh reviewer. Ekonomi sedang TDK baik2 saja 🤷,0,2026-04-09T07:44:55Z
@myrciamyrcia7411,Masih nyaman pakai A55😊,0,2026-04-09T07:44:54Z
@ferdianertanto249,"Akhirnya yg di tunggu"" di review juga....
Saya pake samsung A56 aja sudah nyaman...apalagi penerusnya A57",1,2026-04-09T07:44:39Z
@bangfri3500,bang review infinix note 60 ultra dong,0,2026-04-09T07:44:28Z
@sandiapriandibumulo6759,"Gila harganya yee.
Para pejabat samsung indo kayaknya bau bau mau di pecat nihh",0,2026-04-09T07:44:22Z
@Siinchan27,Emang hp Samsung itu sangat merakyat lohh 😅😂 mangkanya masih banyak yg demen sama hp Samsung walupun hp satu jutaan masih laris manis 😂🎉,0,2026-04-09T07:43:19Z
@polodraft505,👍👍,1,2026-04-09T07:43:17Z
@ricodimaz3985,nyimak,0,2026-04-09T07:43:12Z
@daenghaidir4792,Meding samsung SAMSUNG S25 FE donk speekk jauh lebih beda,0,2026-04-09T07:41:40Z
@fajarfirdaus5524,"Apakah ada fitur ""tinta pemilu"" juga di model ini ???",0,2026-04-09T07:41:29Z
@sandrobulnta3146,Pakai A73 nyesel beli wkwkw,0,2026-04-09T07:40:31Z
@rockcity4475,"7- 8 JT a57 100% skip, mnding merek lain !!",1,2026-04-09T07:40:23Z
@s10pluszulyzal79,Seperti biasa samsung Overprice,0,2026-04-09T07:39:43Z
@brahmaselaos5492,Skip ajalah...  😅,0,2026-04-09T07:39:20Z
@raiwisna5750,Udah lama bosen dgn serie Samsung A apalagi harganya agak mahal,0,2026-04-09T07:39:12Z
@rohimboim26,Payah kga ada perkembangan jauh samsung A57 om,0,2026-04-09T07:38:57Z
@zaenalabidin5859,Bagusa x8 pm atau a57?,0,2026-04-09T07:38:56Z
@Quoteriff,Sy yakin a57 bkalan ada isu msalah layar d tahun² kdepan karana pake sAmoled+ .lebih baik stay di a56 saja untuk pemakaian jangka panjang,0,2026-04-09T07:38:36Z
@donyalfiyan2590,Camon 50 pro bg,0,2026-04-09T07:37:52Z
@Kyaiduy,"bagi gw yang pindah dari A51 dan dapat rejeki bisa ambil A57 ini, alhamdulilah banget, sampe skrg A51 gw juga masih Sehat wal afiat",0,2026-04-09T07:37:18Z
@augusth2212,"Kebetulan mau ganti dari samsung A54 ke A57, 3 tahun udh waktunya ganti 😅",0,2026-04-09T07:37:17Z
@aood47vr15,"Over price ini🤣🤣 .
Gas iqoo15R",0,2026-04-09T07:36:39Z
@cepetngakak,"UPGRADE ❌
upgrade✅
Unt org yg pindah dari brand lain okelah, tpi klu udh punya A56 mau pindah A57 kyaknya klau bukan fans garis keras gak mungkin deh 😅",50,2026-04-09T07:35:10Z
@ahonk4122,"Pakailah falgship gys, maka kalian akan berhenti nonton riview hp 😂😂😂",0,2026-04-09T07:34:39Z
@wahyuwibowo2714,Layanan purna jual samsul ini blum  ok lah 😅😅😅.,0,2026-04-09T07:34:21Z
@husaenamn1606,"Masih nyaman di A54 dan gak ada urgensi buat upgrade. Ntar lah kalau ada rezeki lebih, semoga bisa upgrade di seri A58 atau A59. So far, puas banget dengan performan HP Samsung seri A5 yang nopang keseharian saya. Jangan pelit2 buat upgradenya, Samsung.",0,2026-04-09T07:33:40Z
@zakkialfatihi7158,"Dan saya sampai saat ini masih setia pke Samsung A5 2017 3/32gb, dri Agustus 2017 😅",0,2026-04-09T07:32:25Z
@outdoor8162,"Yang mau ada promo trade in loh dri A56 ke A57  yg sama memory nya dg kondisi apapun sampe 3,5jt",0,2026-04-09T07:32:22Z
@valentinorito,"Samsung memang bukan pasarnya mid-range sekarang.
Pasar mereka main di kelas bawah banget sama kelas flagship.
Mid range? Kebantai mereka sama brand china wkwkwkwk
Kamera? Ada oppo vivo. Chipset? Ada iQOO POCO. All rounder? Ada Xiaomi.",0,2026-04-09T07:32:19Z
@Baloongis,a56 facelift kah? wkwk,0,2026-04-09T07:30:30Z
@RzkMarta,Harga lawak,0,2026-04-09T07:30:23Z
@dhika369,"masih setia sama A56, sambil nabung beli IP 15",0,2026-04-09T07:30:05Z
@whoiam2169,Dijual ni a56 12/256 saya pemakaian pas 1 thn bln ini alasan jual pengen upgrade ke vivo x300 lepas 4.5jt ajah ga kurang,0,2026-04-09T07:29:33Z
@Jayamen2,Saya skip dlu ya abang Exynos soc 😂,1,2026-04-09T07:29:15Z
@anwarsyad-at,"ga nyesel beli s25 fe 8/256 di harga 7,3jt",0,2026-04-09T07:29:07Z
@mamatonesidechannel6806,"Saya masih setia pake a54 bang,",0,2026-04-09T07:29:02Z
@jennierubyjane2512,Cuma mampu pke samsung a51 dri awal rilis smpe skrng,0,2026-04-09T07:28:31Z
@lintangdwi1259,"Serius harga segitu, dan baterai masih 5000mAh? 😂",0,2026-04-09T07:27:35Z
@muhammadsehby7714,"Yang mau beli nunggu dia nongol review dlu, akhirnya yang ditunggu-tunggu wkwk",0,2026-04-09T07:27:16Z
@MechaAdm,Samsung Downfallkah? Terlalu nyaman dimenara gading?,0,2026-04-09T07:26:20Z
@felixcornelius6982,"Saya user A52s dari 2021 bersyukur skrg pindah ke oppo reno 
Samsung sendiri setengah hati untuk upgrade seri Low-Mid nya yg A ini, milih fokus di S dan Z yg flagship..
Yg saya ga suka dari samsung seri A skrg tuh :
1) Ukuran layar makin gede lebih dari 6,5"" , dimensi digenggam tangan makin gede, makin susah masuk kantong baju/celana. Terus secara kerapatan ppi layarnya menurun, berarti hanya stretch gedein layar aja.
2) Dimensi udah digedein, batere udah digedein, harga udah nyentuh 7jt, potensi jadi pengganti A7 series kuat bngt tinggal tambahin kamera telephoto udah cocok tapi ga pernah terwujud. Terus aja kamera macro 5MP sampe wafat 
3) Chipset exynos masih buduk banget. Masih tetep gampang panas, batere drop. Susah sinyal, hape panas, batere drop lagi 
Samsung paling klop sama snapdragon. Kalo unit hp nya bukan snapdragon mending jgn dibeli. (blm pernah denger testimoni yg pake mediatek)
Yg paling aneh selama saya pake A52s jg pake simcard By.U telkom sering bngt sinyal drop jadi Edge dan itu lama bisa 10 menitan.
Ganggu bngt kalo urgent perlu buka m-banking tp sinyal Edge ga bisa ngapa""in.",0,2026-04-09T07:26:05Z
@Rahmatal-b2c,Samsung sulit dilawan tetap laris manis prodok Raksasa korea.,0,2026-04-09T07:25:44Z
@ercinttiara9905,Bang coba OPPO K15 PRO,0,2026-04-09T07:25:41Z
@ukn.own25,A56 yg d ganti baju doang 😅,0,2026-04-09T07:25:24Z
@rowinajulia7177,Revies xiaomi pad 8 bg,1,2026-04-09T07:24:44Z
@romoidris6675,Nonton ini pake Samsul A57,0,2026-04-09T07:24:22Z
@doni.riskianto_official,Harga segitu emang paling mending cari ex flagship aja😂,1,2026-04-09T07:23:31Z
@gdebagus4128,Masih nyaman dengan samsung a54.. 😂,0,2026-04-09T07:23:23Z
@senopatitanpalencana9302,"Kapok pakai samsung S20PLUS.  Greenline, blue, dan pink line.",0,2026-04-09T07:22:31Z
@paulusadrian8685,"dari 55 , modelnya gt dan gk kliatan beda camera juga  , ya aa tunggu 58 deh .....",0,2026-04-09T07:22:25Z
@rosyidmuksinthalib3177,Aku user A55 Alhamdulillah emang se enak itu pake ini hp🤲🏻😇,0,2026-04-09T07:22:10Z
@zaurialfan2008,bang ngga ngebahas tecno cammon 50,1,2026-04-09T07:22:08Z
@2ndgadget106,"Alhamdulillah udah niat beli Samsung A57, tapi baru niat doang, kalo soal uang belum ada, gatau kapan 😂",0,2026-04-09T07:21:54Z
@SindiAriesta,"Alasan kadang suka dan tdk nya chanel ini ya itu, asal samsung pasti di dewa dewakan, ada kekurangan ga terlalu di blg, coba kalau brand lain apalagi terno, infinixitel breuh, salah dikit pasti raut wajahnya David keliatan ga suka banget, aura di studionya pun dibikin suram,, intinya berat seblah dgn brand lain",0,2026-04-09T07:21:28Z
@AndikaLanimpa,samsung tab A 11plus dong kakk,1,2026-04-09T07:19:49Z
@Rock_ky45,"Mahal banget, mungkin kalo pake chipset mediatek atau Snapdragon lebih cocok yah, tapi kalo ini pake Exynos yah, wajar aja sih mau hemat pake chipset sendiri 🗿",0,2026-04-09T07:19:36Z
@candraalfathir,Samsung emang terbukti tangguh,2,2026-04-09T07:19:02Z
@badrisuandy9899,apa sya aja yg nonton video ini hp nya retak seribu😂,0,2026-04-09T07:18:57Z
@delzgaming8851,nonton pake A55 udh bertahan 2 tahun😂,0,2026-04-09T07:18:55Z
@Rizkyyy95,bang menurut abang ip 12 buat tahun ini sama tahun besok masih oke ga?,0,2026-04-09T07:18:40Z
@AbdulHadiRiswan,OPPO Reno 12F ku aja 12/512....😂,0,2026-04-09T07:18:36Z
@anggyani9957,aku kalau yg seri a gk deh mending yg seri s,0,2026-04-09T07:18:33Z
@rmdho,Well well well,1,2026-04-09T07:17:51Z
@putramamonto1566,👍👍👍👍,0,2026-04-09T07:17:17Z
@decunks,Masih setia dengan A22 LTE.. 😅,0,2026-04-09T07:15:39Z
@NdaruNdarunugraha,Wah....saingan berat vivo V70 nih bro...,0,2026-04-09T07:15:32Z
@darussolah,Harganya 😂 upgradenya 😑,0,2026-04-09T07:14:42Z
@Ofrie1,"Midrange A57 MURAH BANGET 😍😍.

Dan ada chargernya, ada chargernya, ada chargernyan",0,2026-04-09T07:14:39Z
@milkylattechoco,🎉🎉🎉,2,2026-04-09T07:13:17Z
@kavibara,"harga bintang 5, spek bercanda",0,2026-04-09T07:13:08Z
@Alifasyarn23,kok gk review tecno camon 50 series sihh?,0,2026-04-09T07:13:01Z
@bapchannel434,Buat ojol saran jangan pakai SAMSUNG,0,2026-04-09T07:12:49Z
@rlay286,A56s ini mah,0,2026-04-09T07:12:32Z
@rahmatashari2148,Untuk ukuran harga segitu saya lebih milih Samsung s25 fe sih,0,2026-04-09T07:12:17Z
@wijayaj001,"Samsu A57 ga jualan hardware, mereka jualan software…. Gw masih make A56, emang ga bokis kenyamanan pemakaian dan keamanan android cuma bisa ada di oppo…",0,2026-04-09T07:12:14Z
@jainurmiko9777,"Samsung A56s ini, jangan tutup mata buat usernya gada salah nya kritik sebuah brand apalgi ini Samsung brand gede. Dari A55, A16,25 bang David ga pernah stop bilang klo bezelnya masih bisa ditipisin. Tp apa? Tetep ga di gubris. Hp bukan tentang software aja hardware tetep harus dipikirin apalgi layar komponen yang langsung paling dirasakan",0,2026-04-09T07:11:32Z
@DaiAflahPati,Coba poto matahari dan zoom 2 dan 4 x,0,2026-04-09T07:10:09Z
@RamaDN20,Jualan ui,0,2026-04-09T07:10:09Z
@bojangles333,Masih adakah kemungkinan samsung keluarin hp yang ada audio jack nya?😂,0,2026-04-09T07:10:09Z
@vikrisabastian,mending A57 ata S24 FE?,0,2026-04-09T07:10:08Z
@fajrikurniawan9878,"Update a57 oke sih, tapi harga nya malah naik gila gilaan. Bener2 mending Poco sih ini mah",0,2026-04-09T07:09:48Z
@RIZZkyz,Samshit,0,2026-04-09T07:09:07Z
@rizfariz17-b5d,riview tecno camon 50 pro bang,1,2026-04-09T07:08:25Z
@WandyUwes-c9f4d,Om kaosnya diendos ya..bagus2. Merk apa sih ? Thx,0,2026-04-09T07:07:58Z
@user-ug3je6of4b,"Yg pake a 56 apakah sama kalau bikin status atau ngirim video di watsap suka burem , udah segala cara dilakukan tetap burem. Tapi kalau bikin status ig sama fb tetap jernih. Ada kah yg sama seperti saya?",0,2026-04-09T07:07:49Z
@ddn20,"Saya pake A54 masih nyaman sampe sekarang, bahkan gak tertarik buat upgrade😂
Ngerasa udah cukup aja sih, gada duit juga",0,2026-04-09T07:07:36Z
@FIKSSy,Camon 50 pro kapan,1,2026-04-09T07:07:24Z
@Rzkyamalia10,Samsung terlalu pd jual nama doang😂 andai itu hp cina jelas di hujat😅,0,2026-04-09T07:06:31Z
@FaizNaufalRamli-j2f,Review Infinix note 60 ultra dong min,1,2026-04-09T07:06:18Z
@gumastyar,Review tecno camon 50 pro 5G bang,1,2026-04-09T07:06:14Z
@rezkyiswanto8431,Hp gw paling terbaik udah samsung A55😂😂😂,0,2026-04-09T07:05:56Z
@dwioktanugroho,"mantab samsung...
hargannya bikin sejuk",1,2026-04-09T07:05:46Z
@Suwa_Miku,"Masih pake Galaxy A52s. Performa masih bagus buat daily.
Cuma bodynya gk bertahan karena msh plastik smua.",0,2026-04-09T07:05:37Z
@JuanPoirier,Buat fans samsung mendingan ambil a56 aj dah pasti jauh lebih murah dripada ini,1,2026-04-09T07:05:20Z
@ahmadzain-w6g,"3:10 Satu alasan ini saja sudah cukup, Bang, bagi para fanboy untuk tetap setia menjadikan HP ini sebagai yang paling populer di kelas mid-range!",19,2026-04-09T07:05:05Z
@ariffattahnur2743,"Kelemahannya seri A Samsoeng, harganya cepet banget jatuh, baru beli hp 6 juta, eh 3 bulan kemudian udah turun jadi 5 juta",0,2026-04-09T07:04:52Z
@khususgame5951,Alhamdulillah sampai sekarang masih pakai Samsung Galaxy A54,0,2026-04-09T07:04:51Z
@cak_noor,A52s hadir 🙋‍♂️,0,2026-04-09T07:04:36Z
@aquqartun5281,Gw bersetubuh sama samsung sejak hp jadul ampe A56 5g 😆,0,2026-04-09T07:03:39Z
@M.khafid.fathoni,kak kalok di banding kan sama Redmi not 15 pro 5G gimana,0,2026-04-09T07:03:26Z
@HarmoniBaliChanel,"Bang david coba bahas samsung yang kena green line di layar,",0,2026-04-09T07:03:13Z
@rlay286,"Logika produsen hp:
Bikin hp dengan IP rating, tapi garansi hangus klo kemasukan cairan",0,2026-04-09T07:03:05Z
@M.khafid.fathoni,ini yang aku tungguin,1,2026-04-09T07:02:56Z
@ramadhansyahkelwarany8874,Masih bagus A56 dari segi desainnya,0,2026-04-09T07:02:32Z
@Fataha22,Temen w kemaren shock pas tanya harga samsung A57 di erafone 🤣,0,2026-04-09T07:02:01Z
@hayyukgaming8955,Masih setia make samsung a52 😭,4,2026-04-09T07:01:18Z
@KholiliXyz,mending samsung s25 fe,0,2026-04-09T07:00:17Z
@HABIBFIAN-b4j,Please review tecno camon 50,1,2026-04-09T06:59:53Z
@IrdinahalWatunnisa-d8d,"A55 blom Kebeli kluar lagi a57
Mudah² bisa kebeli s24😅",0,2026-04-09T06:59:38Z
@kamilinriyadi7733,"Masih setia dengan A52,sebagai daily,😂",0,2026-04-09T06:59:37Z
@insomnia5678,"Seperti biasa, baru worth setelah 1 atau 2 seri kedepannya rilis, makanya update software panjang.

Tapi memang apple dan samsung itu zona nyaman, usernya males bandingin sm brand lain malah membandingkan sm seri lama atau yg masih dipakai skrg.",0,2026-04-09T06:59:36Z
@bagusprastyo817,"Mungkin samsung juga bingung mau upgrade apaan. Tipis2 dulu, tahun depan upgrade banyak lagi. Kaya A52S, A55",0,2026-04-09T06:58:42Z
@reivaldy4155,"Saya pake a56 pemakaian sehari hari enak,, cuma yg menurut saya kurang di perekaman vidio aja sih 4k 30fps ga enak banget, kalo mau 60fps harus turunin ke 1080p,, jaman sekarang video 30fps berasa kureng ga sih",0,2026-04-09T06:58:32Z
